Date,DepartmentID,Account,Category,Amount
2024-09-01,7,IT Expenses,Expense,86024
2024-09-01,7,Marketing,Expense,96549
2024-09-01,7,Office Costs,Expense,82938
2024-09-01,7,Depreciation,Expense,87741
2024-09-01,7,Professional Services,Expense,27049
2024-09-01,8,Gross Written Premium,Income,349933
2024-09-01,8,Net Earned Premium,Income,94526
2024-09-01,8,Reinsurance Recoveries,Income,411062
2024-09-01,8,Investment Income,Income,493779
2024-09-01,8,Commission Income,Income,56220
2024-09-01,8,Claims Paid,Claims,80277
2024-09-01,8,Claims Incurred,Claims,127332
2024-09-01,8,Loss Adjustment Expenses,Claims,239231
2024-09-01,8,Staff Costs,Expense,23931
2024-09-01,8,IT Expenses,Expense,90116
2024-09-01,8,Marketing,Expense,56633
2024-09-01,8,Office Costs,Expense,81702
2024-09-01,8,Depreciation,Expense,52913
2024-09-01,8,Professional Services,Expense,95776
2024-09-01,9,Gross Written Premium,Income,35991
2024-09-01,9,Net Earned Premium,Income,195917
2024-09-01,9,Reinsurance Recoveries,Income,114092
2024-09-01,9,Investment Income,Income,239577
2024-09-01,9,Commission Income,Income,196384
2024-09-01,9,Claims Paid,Claims,242113
2024-09-01,9,Claims Incurred,Claims,100556
2024-09-01,9,Loss Adjustment Expenses,Claims,161989
2024-09-01,9,Staff Costs,Expense,63120
2024-09-01,9,IT Expenses,Expense,2988
2024-09-01,9,Marketing,Expense,15256
2024-09-01,9,Office Costs,Expense,88728
2024-09-01,9,Depreciation,Expense,29230
2024-09-01,9,Professional Services,Expense,60778
2024-09-01,10,Gross Written Premium,Income,55833
2024-09-01,10,Net Earned Premium,Income,294769
2024-09-01,10,Reinsurance Recoveries,Income,42088
2024-09-01,10,Investment Income,Income,220722
2024-09-01,10,Commission Income,Income,444383
2024-09-01,10,Claims Paid,Claims,201375
2024-09-01,10,Claims Incurred,Claims,81361
2024-09-01,10,Loss Adjustment Expenses,Claims,140189
2024-09-01,10,Staff Costs,Expense,91265
2024-09-01,10,IT Expenses,Expense,98718
2024-09-01,10,Marketing,Expense,61710
2024-09-01,10,Office Costs,Expense,95426
2024-09-01,10,Depreciation,Expense,95876
2024-09-01,10,Professional Services,Expense,68054
2024-10-01,1,Gross Written Premium,Income,40949
2024-10-01,1,Net Earned Premium,Income,425763
2024-10-01,1,Reinsurance Recoveries,Income,222954
2024-10-01,1,Investment Income,Income,340280
2024-10-01,1,Commission Income,Income,121541
2024-10-01,1,Claims Paid,Claims,200691
2024-10-01,1,Claims Incurred,Claims,66842
2024-10-01,1,Loss Adjustment Expenses,Claims,237930
2024-10-01,1,Staff Costs,Expense,27990
2024-10-01,1,IT Expenses,Expense,17193
2024-10-01,1,Marketing,Expense,31109
2024-10-01,1,Office Costs,Expense,20233
2024-10-01,1,Depreciation,Expense,82730
2024-10-01,1,Professional Services,Expense,35510
2024-10-01,2,Gross Written Premium,Income,273450
2024-10-01,2,Net Earned Premium,Income,13849
2024-10-01,2,Reinsurance Recoveries,Income,22360
2024-10-01,2,Investment Income,Income,383216
2024-10-01,2,Commission Income,Income,263279
2024-10-01,2,Claims Paid,Claims,99767
2024-10-01,2,Claims Incurred,Claims,266445
2024-10-01,2,Loss Adjustment Expenses,Claims,181872
2024-10-01,2,Staff Costs,Expense,37963
2024-10-01,2,IT Expenses,Expense,55330
2024-10-01,2,Marketing,Expense,52707
2024-10-01,2,Office Costs,Expense,19689
2024-10-01,2,Depreciation,Expense,30084
2024-10-01,2,Professional Services,Expense,41387
2024-10-01,3,Gross Written Premium,Income,346960
2024-10-01,3,Net Earned Premium,Income,12642
2024-10-01,3,Reinsurance Recoveries,Income,314281
2024-10-01,3,Investment Income,Income,483048
2024-10-01,3,Commission Income,Income,196633
2024-10-01,3,Claims Paid,Claims,151510
2024-10-01,3,Claims Incurred,Claims,259511
2024-10-01,3,Loss Adjustment Expenses,Claims,268957
2024-10-01,3,Staff Costs,Expense,94027
2024-10-01,3,IT Expenses,Expense,85381
2024-10-01,3,Marketing,Expense,56276
2024-10-01,3,Office Costs,Expense,42243
2024-10-01,3,Depreciation,Expense,63912
2024-10-01,3,Professional Services,Expense,61272
2024-10-01,4,Gross Written Premium,Income,183123
2024-10-01,4,Net Earned Premium,Income,482070
2024-10-01,4,Reinsurance Recoveries,Income,223808
2024-10-01,4,Investment Income,Income,263091
2024-10-01,4,Commission Income,Income,337762
2024-10-01,4,Claims Paid,Claims,269064
2024-10-01,4,Claims Incurred,Claims,111121
2024-10-01,4,Loss Adjustment Expenses,Claims,81872
2024-10-01,4,Staff Costs,Expense,82132
2024-10-01,4,IT Expenses,Expense,3093
2024-10-01,4,Marketing,Expense,13905
2024-10-01,4,Office Costs,Expense,25351
2024-10-01,4,Depreciation,Expense,31981
2024-10-01,4,Professional Services,Expense,74903
2024-10-01,5,Gross Written Premium,Income,342965
2024-10-01,5,Net Earned Premium,Income,381344
2024-10-01,5,Reinsurance Recoveries,Income,92289
2024-10-01,5,Investment Income,Income,126506
2024-10-01,5,Commission Income,Income,487237
2024-10-01,5,Claims Paid,Claims,83513
2024-10-01,5,Claims Incurred,Claims,187003
2024-10-01,5,Loss Adjustment Expenses,Claims,264480
2024-10-01,5,Staff Costs,Expense,95574
2024-10-01,5,IT Expenses,Expense,61686
2024-10-01,5,Marketing,Expense,95851
2024-10-01,5,Office Costs,Expense,70212
2024-10-01,5,Depreciation,Expense,3426
2024-10-01,5,Professional Services,Expense,91009
2024-10-01,6,Gross Written Premium,Income,209570
2024-10-01,6,Net Earned Premium,Income,433159
2024-10-01,6,Reinsurance Recoveries,Income,207467
2024-10-01,6,Investment Income,Income,54816
2024-10-01,6,Commission Income,Income,14138
2024-10-01,6,Claims Paid,Claims,96176
2024-10-01,6,Claims Incurred,Claims,271161
2024-10-01,6,Loss Adjustment Expenses,Claims,277595
2024-10-01,6,Staff Costs,Expense,63956
2024-10-01,6,IT Expenses,Expense,94863
2024-10-01,6,Marketing,Expense,11278
2024-10-01,6,Office Costs,Expense,91480
2024-10-01,6,Depreciation,Expense,44764
2024-10-01,6,Professional Services,Expense,2134
2024-10-01,7,Gross Written Premium,Income,335087
2024-10-01,7,Net Earned Premium,Income,105667
2024-10-01,7,Reinsurance Recoveries,Income,326462
2024-10-01,7,Investment Income,Income,375567
2024-10-01,7,Commission Income,Income,376142
2024-10-01,7,Claims Paid,Claims,65128
2024-10-01,7,Claims Incurred,Claims,224128
2024-10-01,7,Loss Adjustment Expenses,Claims,289013
2024-10-01,7,Staff Costs,Expense,6039
2024-10-01,7,IT Expenses,Expense,22281
2024-10-01,7,Marketing,Expense,11442
2024-10-01,7,Office Costs,Expense,74788
2024-10-01,7,Depreciation,Expense,28586
2024-10-01,7,Professional Services,Expense,54053
2024-10-01,8,Gross Written Premium,Income,191561
2024-10-01,8,Net Earned Premium,Income,224176
2024-10-01,8,Reinsurance Recoveries,Income,96346
2024-10-01,8,Investment Income,Income,339231
2024-10-01,8,Commission Income,Income,415841
2024-10-01,8,Claims Paid,Claims,39397
2024-10-01,8,Claims Incurred,Claims,121214
2024-10-01,8,Loss Adjustment Expenses,Claims,162221
2024-10-01,8,Staff Costs,Expense,61030
2024-10-01,8,IT Expenses,Expense,70906
2024-10-01,8,Marketing,Expense,6283
2024-10-01,8,Office Costs,Expense,8610
2024-10-01,8,Depreciation,Expense,44326
2024-10-01,8,Professional Services,Expense,15924
2024-10-01,9,Gross Written Premium,Income,123143
2024-10-01,9,Net Earned Premium,Income,382397
2024-10-01,9,Reinsurance Recoveries,Income,479378
2024-10-01,9,Investment Income,Income,372441
2024-10-01,9,Commission Income,Income,273013
2024-10-01,9,Claims Paid,Claims,268158
2024-10-01,9,Claims Incurred,Claims,15103
2024-10-01,9,Loss Adjustment Expenses,Claims,87409
2024-10-01,9,Staff Costs,Expense,24248
2024-10-01,9,IT Expenses,Expense,90160
2024-10-01,9,Marketing,Expense,44516
2024-10-01,9,Office Costs,Expense,30061
2024-10-01,9,Depreciation,Expense,25170
2024-10-01,9,Professional Services,Expense,9024
2024-10-01,10,Gross Written Premium,Income,485430
2024-10-01,10,Net Earned Premium,Income,244864
2024-10-01,10,Reinsurance Recoveries,Income,358091
2024-10-01,10,Investment Income,Income,184875
2024-10-01,10,Commission Income,Income,422512
2024-10-01,10,Claims Paid,Claims,148927
2024-10-01,10,Claims Incurred,Claims,90178
2024-10-01,10,Loss Adjustment Expenses,Claims,287169
2024-10-01,10,Staff Costs,Expense,5458
2024-10-01,10,IT Expenses,Expense,64610
2024-10-01,10,Marketing,Expense,71843
2024-10-01,10,Office Costs,Expense,84961
2024-10-01,10,Depreciation,Expense,50831
2024-10-01,10,Professional Services,Expense,44427
2024-11-01,1,Gross Written Premium,Income,497025
2024-11-01,1,Net Earned Premium,Income,140299
2024-11-01,1,Reinsurance Recoveries,Income,441722
2024-11-01,1,Investment Income,Income,15668
2024-11-01,1,Commission Income,Income,232542
2024-11-01,1,Claims Paid,Claims,183267
2024-11-01,1,Claims Incurred,Claims,160489
2024-11-01,1,Loss Adjustment Expenses,Claims,111133
2024-11-01,1,Staff Costs,Expense,11751
2024-11-01,1,IT Expenses,Expense,47218
2024-11-01,1,Marketing,Expense,8352
2024-11-01,1,Office Costs,Expense,80052
2024-11-01,1,Depreciation,Expense,89835
2024-11-01,1,Professional Services,Expense,98493
2024-11-01,2,Gross Written Premium,Income,301071
2024-11-01,2,Net Earned Premium,Income,182166
2024-11-01,2,Reinsurance Recoveries,Income,111948
2024-11-01,2,Investment Income,Income,195194
2024-11-01,2,Commission Income,Income,39493
2024-11-01,2,Claims Paid,Claims,298851
2024-11-01,2,Claims Incurred,Claims,204886
2024-11-01,2,Loss Adjustment Expenses,Claims,143368
2024-11-01,2,Staff Costs,Expense,26398
2024-11-01,2,IT Expenses,Expense,36842
2024-11-01,2,Marketing,Expense,14261
2024-11-01,2,Office Costs,Expense,77709
2024-11-01,2,Depreciation,Expense,96985
2024-11-01,2,Professional Services,Expense,57704
2024-11-01,3,Gross Written Premium,Income,339317
2024-11-01,3,Net Earned Premium,Income,303925
2024-11-01,3,Reinsurance Recoveries,Income,285796
2024-11-01,3,Investment Income,Income,277247
2024-11-01,3,Commission Income,Income,297644
2024-11-01,3,Claims Paid,Claims,251404
2024-11-01,3,Claims Incurred,Claims,105336
2024-11-01,3,Loss Adjustment Expenses,Claims,118499
2024-11-01,3,Staff Costs,Expense,19452
2024-11-01,3,IT Expenses,Expense,50393
2024-11-01,3,Marketing,Expense,32174
2024-11-01,3,Office Costs,Expense,65450
2024-11-01,3,Depreciation,Expense,36436
2024-11-01,3,Professional Services,Expense,48406
2024-11-01,4,Gross Written Premium,Income,335203
2024-11-01,4,Net Earned Premium,Income,157026
2024-11-01,4,Reinsurance Recoveries,Income,354866
2024-11-01,4,Investment Income,Income,260819
2024-11-01,4,Commission Income,Income,22356
2024-11-01,4,Claims Paid,Claims,133128
2024-11-01,4,Claims Incurred,Claims,7187
2024-11-01,4,Loss Adjustment Expenses,Claims,157297
2024-11-01,4,Staff Costs,Expense,4606
2024-11-01,4,IT Expenses,Expense,58620
2024-11-01,4,Marketing,Expense,33828
2024-11-01,4,Office Costs,Expense,27489
2024-11-01,4,Depreciation,Expense,15387
2024-11-01,4,Professional Services,Expense,70463
2024-11-01,5,Gross Written Premium,Income,475048
2024-11-01,5,Net Earned Premium,Income,499196
2024-11-01,5,Reinsurance Recoveries,Income,252998
2024-11-01,5,Investment Income,Income,405807
2024-11-01,5,Commission Income,Income,251503
2024-11-01,5,Claims Paid,Claims,67061
2024-11-01,5,Claims Incurred,Claims,240497
2024-11-01,5,Loss Adjustment Expenses,Claims,86257
2024-11-01,5,Staff Costs,Expense,62753
2024-11-01,5,IT Expenses,Expense,85774
2024-11-01,5,Marketing,Expense,12087
2024-11-01,5,Office Costs,Expense,31816
2024-11-01,5,Depreciation,Expense,24408
2024-11-01,5,Professional Services,Expense,1136
2024-11-01,6,Gross Written Premium,Income,27413
2024-11-01,6,Net Earned Premium,Income,123650
2024-11-01,6,Reinsurance Recoveries,Income,69500
2024-11-01,6,Investment Income,Income,356658
2024-11-01,6,Commission Income,Income,66358
2024-11-01,6,Claims Paid,Claims,71197
2024-11-01,6,Claims Incurred,Claims,228861
2024-11-01,6,Loss Adjustment Expenses,Claims,228492
2024-11-01,6,Staff Costs,Expense,33854
2024-11-01,6,IT Expenses,Expense,77240
2024-11-01,6,Marketing,Expense,91063
2024-11-01,6,Office Costs,Expense,17322
2024-11-01,6,Depreciation,Expense,7968
2024-11-01,6,Professional Services,Expense,28518
2024-11-01,7,Gross Written Premium,Income,324069
2024-11-01,7,Net Earned Premium,Income,200920
2024-11-01,7,Reinsurance Recoveries,Income,384044
2024-11-01,7,Investment Income,Income,365566
2024-11-01,7,Commission Income,Income,273844
2024-11-01,7,Claims Paid,Claims,237076
2024-11-01,7,Claims Incurred,Claims,28199
2024-11-01,7,Loss Adjustment Expenses,Claims,168187
2024-11-01,7,Staff Costs,Expense,62934
2024-11-01,7,IT Expenses,Expense,55316
2024-11-01,7,Marketing,Expense,6520
2024-11-01,7,Office Costs,Expense,37455
2024-11-01,7,Depreciation,Expense,87465
2024-11-01,7,Professional Services,Expense,42605
2024-11-01,8,Gross Written Premium,Income,24955
2024-11-01,8,Net Earned Premium,Income,185121
2024-11-01,8,Reinsurance Recoveries,Income,154989
2024-11-01,8,Investment Income,Income,473509
2024-11-01,8,Commission Income,Income,481797
2024-11-01,8,Claims Paid,Claims,255144
2024-11-01,8,Claims Incurred,Claims,69925
2024-11-01,8,Loss Adjustment Expenses,Claims,75269
2024-11-01,8,Staff Costs,Expense,31954
2024-11-01,8,IT Expenses,Expense,97671
2024-11-01,8,Marketing,Expense,73617
2024-11-01,8,Office Costs,Expense,42458
2024-11-01,8,Depreciation,Expense,90037
2024-11-01,8,Professional Services,Expense,22113
2024-11-01,9,Gross Written Premium,Income,109977
2024-11-01,9,Net Earned Premium,Income,493442
2024-11-01,9,Reinsurance Recoveries,Income,316083
2024-11-01,9,Investment Income,Income,39345
2024-11-01,9,Commission Income,Income,265688
2024-11-01,9,Claims Paid,Claims,266798
2024-11-01,9,Claims Incurred,Claims,183933
2024-11-01,9,Loss Adjustment Expenses,Claims,102406
2024-11-01,9,Staff Costs,Expense,50298
2024-11-01,9,IT Expenses,Expense,48221
2024-11-01,9,Marketing,Expense,45942
2024-11-01,9,Office Costs,Expense,4453
2024-11-01,9,Depreciation,Expense,55935
2024-11-01,9,Professional Services,Expense,44370
2024-11-01,10,Gross Written Premium,Income,280472
2024-11-01,10,Net Earned Premium,Income,25534
2024-11-01,10,Reinsurance Recoveries,Income,357424
2024-11-01,10,Investment Income,Income,488141
2024-11-01,10,Commission Income,Income,46320
2024-11-01,10,Claims Paid,Claims,54170
2024-11-01,10,Claims Incurred,Claims,105546
2024-11-01,10,Loss Adjustment Expenses,Claims,85201
2024-11-01,10,Staff Costs,Expense,9640
2024-11-01,10,IT Expenses,Expense,92057
2024-11-01,10,Marketing,Expense,31049
2024-11-01,10,Office Costs,Expense,6618
2024-11-01,10,Depreciation,Expense,57053
2024-11-01,10,Professional Services,Expense,2920
2024-12-01,1,Gross Written Premium,Income,316081
2024-12-01,1,Net Earned Premium,Income,210796
2024-12-01,1,Reinsurance Recoveries,Income,153279
2024-12-01,1,Investment Income,Income,206846
2024-12-01,1,Commission Income,Income,174044
2024-12-01,1,Claims Paid,Claims,207160
2024-12-01,1,Claims Incurred,Claims,75463
2024-12-01,1,Loss Adjustment Expenses,Claims,98500
2024-12-01,1,Staff Costs,Expense,77700
2024-12-01,1,IT Expenses,Expense,38158
2024-12-01,1,Marketing,Expense,85607
2024-12-01,1,Office Costs,Expense,72696
2024-12-01,1,Depreciation,Expense,62510
2024-12-01,1,Professional Services,Expense,59692
2024-12-01,2,Gross Written Premium,Income,140841
2024-12-01,2,Net Earned Premium,Income,202816
2024-12-01,2,Reinsurance Recoveries,Income,287954
2024-12-01,2,Investment Income,Income,408342
2024-12-01,2,Commission Income,Income,171081
2024-12-01,2,Claims Paid,Claims,116718
2024-12-01,2,Claims Incurred,Claims,5192
2024-12-01,2,Loss Adjustment Expenses,Claims,252536
2024-12-01,2,Staff Costs,Expense,37413
2024-12-01,2,IT Expenses,Expense,13816
2024-12-01,2,Marketing,Expense,40082
2024-12-01,2,Office Costs,Expense,66048
2024-12-01,2,Depreciation,Expense,51940
2024-12-01,2,Professional Services,Expense,33130
2024-12-01,3,Gross Written Premium,Income,50142
2024-12-01,3,Net Earned Premium,Income,46468
2024-12-01,3,Reinsurance Recoveries,Income,433914
2024-12-01,3,Investment Income,Income,151727
2024-12-01,3,Commission Income,Income,188969
2024-12-01,3,Claims Paid,Claims,241187
2024-12-01,3,Claims Incurred,Claims,47056
2024-12-01,3,Loss Adjustment Expenses,Claims,56831
2024-12-01,3,Staff Costs,Expense,60191
2024-12-01,3,IT Expenses,Expense,34272
2024-12-01,3,Marketing,Expense,15671
2024-12-01,3,Office Costs,Expense,28048
2024-12-01,3,Depreciation,Expense,77274
2024-12-01,3,Professional Services,Expense,26963
2024-12-01,4,Gross Written Premium,Income,53954
2024-12-01,4,Net Earned Premium,Income,475525
2024-12-01,4,Reinsurance Recoveries,Income,243192
2024-12-01,4,Investment Income,Income,367574
2024-12-01,4,Commission Income,Income,10717
2024-12-01,4,Claims Paid,Claims,278820
2024-12-01,4,Claims Incurred,Claims,185882
2024-12-01,4,Loss Adjustment Expenses,Claims,123696
2024-12-01,4,Staff Costs,Expense,95636
2024-12-01,4,IT Expenses,Expense,5994
2024-12-01,4,Marketing,Expense,5234
2024-12-01,4,Office Costs,Expense,70300
2024-12-01,4,Depreciation,Expense,44949
2024-12-01,4,Professional Services,Expense,38405
2024-12-01,5,Gross Written Premium,Income,307016
2024-12-01,5,Net Earned Premium,Income,314359
2024-12-01,5,Reinsurance Recoveries,Income,33185
2024-12-01,5,Investment Income,Income,184514
2024-12-01,5,Commission Income,Income,454975
2024-12-01,5,Claims Paid,Claims,138653
2024-12-01,5,Claims Incurred,Claims,56717
2024-12-01,5,Loss Adjustment Expenses,Claims,7763
2024-12-01,5,Staff Costs,Expense,93910
2024-12-01,5,IT Expenses,Expense,56480
2024-12-01,5,Marketing,Expense,39759
2024-12-01,5,Office Costs,Expense,77067
2024-12-01,5,Depreciation,Expense,26307
2024-12-01,5,Professional Services,Expense,97371
2024-12-01,6,Gross Written Premium,Income,21064
2024-12-01,6,Net Earned Premium,Income,86848
2024-12-01,6,Reinsurance Recoveries,Income,47548
2024-12-01,6,Investment Income,Income,178017
2024-12-01,6,Commission Income,Income,451153
2024-12-01,6,Claims Paid,Claims,273620
2024-12-01,6,Claims Incurred,Claims,7382
2024-12-01,6,Loss Adjustment Expenses,Claims,181348
2024-12-01,6,Staff Costs,Expense,34402
2024-12-01,6,IT Expenses,Expense,92881
